poi_id,city,country,name,category,rating,estimated_visit_hours,ticket_eur,indoor,family_friendly,wheelchair_accessible,recommended_duration
P0111489,Brussels,Belgium,Canvas Arch Market of Sculpture,market,4.2,4.5,35,0,1,1,half_day
P0111490,Brussels,Belgium,Transport & Engineering Gallery at Cobalt Arch,gallery,3.8,5.0,40,1,1,1,full_day
P0111491,Brussels,Belgium,Station Quarter Coral Arch Historic Site: Fashion,historic_site,3.4,0.5,0,0,1,0,quick
P0111492,Brussels,Belgium,Green Exploration Viewpoint — Dawn Arch,viewpoint,4.7,1.0,0,0,0,1,half_day
P0111493,Brussels,Belgium,Photography Food Hall at Ember Arch,food_hall,4.3,1.5,0,1,1,1,half_day
P0111494,Brussels,Belgium,Frost Arch Church of Craft and Engineering,church,3.9,2.0,4,1,1,1,full_day
P0111495,Brussels,Belgium,Hidden Golden Arch Aviation Neighborhood,neighborhood,3.5,2.5,6,0,1,1,quick
P0111496,Brussels,Belgium,Harbour Arch Engineering Castle in Arts Quarter,castle,4.8,3.0,8,0,1,1,half_day
P0111497,Brussels,Belgium,Indigo Arch Science Museum of Astronomy,science_museum,4.4,3.5,10,1,0,0,half_day
P0111498,Brussels,Belgium,Graphic Arts & Engineering Zoo at Ivory Arch,zoo,4.0,4.0,12,0,1,1,full_day
P0111499,Brussels,Belgium,Riverside Lantern Arch Aquarium: Engineering,aquarium,3.6,4.5,15,1,1,1,quick
P0111500,Brussels,Belgium,Market Science Botanical Garden — Marble Arch,botanical_garden,4.9,5.0,18,0,1,1,half_day
P0120001,Lisbon,Portugal,Ceramics Museum at Meadow Arch,museum,4.5,0.5,25,1,1,1,full_day
P0120002,Lisbon,Portugal,Meridian Arch Landmark of Technology and Engineering,landmark,4.1,1.0,30,0,0,1,quick
P0120003,Lisbon,Portugal,Harbour Moon Arch Migration Park,park,3.7,1.5,35,0,1,0,half_day
P0120004,Lisbon,Portugal,North Arch Engineering Market in Museum Quarter,market,5.0,2.0,40,0,1,1,half_day
P0120005,Lisbon,Portugal,Opal Arch Gallery of City Memory,gallery,4.6,2.5,0,1,1,1,full_day
P0120006,Lisbon,Portugal,Decorative Arts & Engineering Historic Site at Raven Arch,historic_site,4.2,3.0,0,0,1,1,quick
P0120007,Lisbon,Portugal,University Quarter Saffron Arch Viewpoint: Railway,viewpoint,3.8,3.5,0,0,0,1,half_day
P0120008,Lisbon,Portugal,South Textiles Food Hall — Solstice Arch,food_hall,3.4,4.0,4,1,1,1,half_day
P0120009,Lisbon,Portugal,Typography Church at Sunrise Arch,church,4.7,4.5,6,1,1,0,full_day
P0120010,Lisbon,Portugal,Velvet Arch Neighborhood of Cinema and Engineering,neighborhood,4.3,5.0,8,0,1,1,quick
P0120011,Lisbon,Portugal,North West Arch Postal History Castle,castle,3.9,0.5,10,0,1,1,half_day
P0120012,Lisbon,Portugal,Zephyr Arch Engineering Science Museum in Harbour,science_museum,3.5,1.0,12,1,0,1,half_day
P0120013,Lisbon,Portugal,Alder Basin Zoo of Modern Art,zoo,4.8,1.5,15,0,1,1,full_day
P0120014,Lisbon,Portugal,Maritime & Music Aquarium at Ash Basin,aquarium,4.4,2.0,18,1,1,1,quick
P0120015,Lisbon,Portugal,Station Quarter Birch Basin Botanical Garden: Local Life,botanical_garden,4.0,2.5,22,0,1,0,half_day
P0120016,Lisbon,Portugal,Civic Riverside Museum — Briar Basin,museum,3.6,3.0,25,1,1,1,half_day
P0120017,Lisbon,Portugal,Food Heritage Landmark at Brook Basin,landmark,4.9,3.5,30,0,0,1,full_day
P0120018,Lisbon,Portugal,Cedar Basin Park of Performing Arts and Music,park,4.5,4.0,35,0,1,1,quick
P0120019,Lisbon,Portugal,Royal Clover Basin Cartography Market,market,4.1,4.5,40,0,1,1,half_day
P0120020,Lisbon,Portugal,Copper Basin Music Gallery in Arts Quarter,gallery,3.7,5.0,0,1,1,1,half_day
P0120021,Lisbon,Portugal,Elm Basin Historic Site of Architecture,historic_site,5.0,0.5,0,0,1,0,full_day
P0120022,Lisbon,Portugal,Industrial Heritage & Music Viewpoint at Fern Basin,viewpoint,4.6,1.0,0,0,0,1,quick
P0120023,Lisbon,Portugal,Riverside Flint Basin Food Hall: Botanical,food_hall,4.2,1.5,4,1,1,1,half_day
P0120024,Lisbon,Portugal,East Innovation Church — Garnet Basin,church,3.8,2.0,6,1,1,1,half_day
P0120025,Lisbon,Portugal,Children's Discovery Neighborhood at Hazel Basin,neighborhood,3.4,2.5,8,0,1,1,full_day
P0120026,Lisbon,Portugal,Iris Basin Castle of Printmaking and Music,castle,4.7,3.0,10,0,1,1,quick
P0120027,Lisbon,Portugal,Central Juniper Basin Natural History Science Museum,science_museum,4.3,3.5,12,1,0,0,half_day
P0120028,Lisbon,Portugal,Larch Basin Music Zoo in Museum Quarter,zoo,3.9,4.0,15,0,1,1,half_day
P0120029,Lisbon,Portugal,Laurel Basin Aquarium of Contemporary Culture,aquarium,3.5,4.5,18,1,1,1,full_day
P0120030,Lisbon,Portugal,Urban Ecology & Music Botanical Garden at Linden Basin,botanical_garden,4.8,5.0,22,0,1,1,quick
P0120031,Lisbon,Portugal,University Quarter Maple Basin Museum: Public Art,museum,4.4,0.5,25,1,1,1,half_day
P0120032,Lisbon,Portugal,Green Geology Landmark — Moss Basin,landmark,4.0,1.0,30,0,0,1,half_day
P0120033,Lisbon,Portugal,Ecology Park at Oak Basin,park,3.6,1.5,35,0,1,0,full_day
P0120034,Lisbon,Portugal,Olive Basin Market of Design and Music,market,4.9,2.0,40,0,1,1,quick
P0120035,Lisbon,Portugal,Hidden Orchid Basin Literature Gallery,gallery,4.5,2.5,0,1,1,1,half_day
P0120036,Lisbon,Portugal,Pearl Basin Music Historic Site in Harbour,historic_site,4.1,3.0,0,0,1,1,half_day
P0120037,Lisbon,Portugal,Pine Basin Viewpoint of Sculpture,viewpoint,3.7,3.5,0,0,0,1,full_day
P0120038,Lisbon,Portugal,Transport & Music Food Hall at Plum Basin,food_hall,5.0,4.0,4,1,1,1,quick
P0120039,Lisbon,Portugal,Arts Quarter Reed Basin Church: Fashion,church,4.6,4.5,6,1,1,0,half_day
P0120040,Lisbon,Portugal,Market Exploration Neighborhood — Rose Basin,neighborhood,4.2,5.0,8,0,1,1,half_day
P0120041,Lisbon,Portugal,Photography Castle at Rowan Basin,castle,3.8,0.5,10,0,1,1,full_day
P0120042,Lisbon,Portugal,Sage Basin Science Museum of Craft and Music,science_museum,3.4,1.0,12,1,0,1,quick
P0120043,Lisbon,Portugal,Harbour Silver Basin Aviation Zoo,zoo,4.7,1.5,15,0,1,1,half_day
P0120044,Lisbon,Portugal,Spruce Basin Music Aquarium in Canal Side,aquarium,4.3,2.0,18,1,1,1,half_day
P0120045,Lisbon,Portugal,Stone Basin Botanical Garden of Astronomy,botanical_garden,3.9,2.5,22,0,1,0,full_day
P0120046,Lisbon,Portugal,Graphic Arts & Music Museum at Thistle Basin,museum,3.5,3.0,25,1,1,1,quick
P0120047,Lisbon,Portugal,Museum Quarter Violet Basin Landmark: Engineering,landmark,4.8,3.5,30,0,0,1,half_day
P0120048,Lisbon,Portugal,South Science Park — Walnut Basin,park,4.4,4.0,35,0,1,1,half_day
P0120049,Lisbon,Portugal,Ceramics Market at Willow Basin,market,4.0,4.5,40,0,1,1,full_day
P0120050,Lisbon,Portugal,Wren Basin Gallery of Technology and Music,gallery,3.6,5.0,0,1,1,1,quick
P0120051,Lisbon,Portugal,North Amber Basin Migration Historic Site,historic_site,4.9,0.5,0,0,1,0,half_day
P0120052,Lisbon,Portugal,Aurora Basin Music Viewpoint in Market Quarter,viewpoint,4.5,1.0,0,0,0,1,half_day
P0120053,Lisbon,Portugal,Canvas Basin Food Hall of City Memory,food_hall,4.1,1.5,4,1,1,1,full_day
P0120054,Lisbon,Portugal,Decorative Arts & Music Church at Cobalt Basin,church,3.7,2.0,6,1,1,1,quick
P0120055,Lisbon,Portugal,Harbour Coral Basin Neighborhood: Railway,neighborhood,5.0,2.5,8,0,1,1,half_day
P0120056,Lisbon,Portugal,Civic Textiles Castle — Dawn Basin,castle,4.6,3.0,10,0,1,1,half_day
P0120057,Lisbon,Portugal,Typography Science Museum at Ember Basin,science_museum,4.2,3.5,12,1,0,0,full_day
P0120058,Lisbon,Portugal,Frost Basin Zoo of Cinema and Music,zoo,3.8,4.0,15,0,1,1,quick
P0120059,Lisbon,Portugal,Royal Golden Basin Postal History Aquarium,aquarium,3.4,4.5,18,1,1,1,half_day
P0120060,Lisbon,Portugal,Harbour Basin Music Botanical Garden in City Centre,botanical_garden,4.7,5.0,22,0,1,1,half_day
P0120061,Lisbon,Portugal,Indigo Basin Museum of Modern Art,museum,4.3,0.5,25,1,1,1,full_day
P0120062,Lisbon,Portugal,Maritime & Typography Landmark at Ivory Basin,landmark,3.9,1.0,30,0,0,1,quick
P0120063,Lisbon,Portugal,Arts Quarter Lantern Basin Park: Local Life,park,3.5,1.5,35,0,1,0,half_day
P0120064,Lisbon,Portugal,East Riverside Market — Marble Basin,market,4.8,2.0,40,0,1,1,half_day
P0120065,Lisbon,Portugal,Food Heritage Gallery at Meadow Basin,gallery,4.4,2.5,0,1,1,1,full_day
P0120066,Lisbon,Portugal,Meridian Basin Historic Site of Performing Arts and Typography,historic_site,4.0,3.0,0,0,1,1,quick
P0120067,Lisbon,Portugal,Central Moon Basin Cartography Viewpoint,viewpoint,3.6,3.5,0,0,0,1,half_day
P0120068,Lisbon,Portugal,North Basin Typography Food Hall in Canal Side,food_hall,4.9,4.0,4,1,1,1,half_day
P0120069,Lisbon,Portugal,Opal Basin Church of Architecture,church,4.5,4.5,6,1,1,0,full_day
P0120070,Lisbon,Portugal,Industrial Heritage & Typography Neighborhood at Raven Basin,neighborhood,4.1,5.0,8,0,1,1,quick
P0120071,Lisbon,Portugal,Museum Quarter Saffron Basin Castle: Botanical,castle,3.7,0.5,10,0,1,1,half_day
P0120072,Lisbon,Portugal,Green Innovation Science Museum — Solstice Basin,science_museum,5.0,1.0,12,1,0,1,half_day
P0120073,Lisbon,Portugal,Children's Discovery Zoo at Sunrise Basin,zoo,4.6,1.5,15,0,1,1,full_day
P0120074,Lisbon,Portugal,Velvet Basin Aquarium of Printmaking and Typography,aquarium,4.2,2.0,18,1,1,1,quick
P0120075,Lisbon,Portugal,Hidden West Basin Natural History Botanical Garden,botanical_garden,3.8,2.5,22,0,1,0,half_day
P0120076,Lisbon,Portugal,Zephyr Basin Typography Museum in Market Quarter,museum,3.4,3.0,25,1,1,1,half_day
P0120077,Lisbon,Portugal,Alder Bridge Landmark of Contemporary Culture,landmark,4.7,3.5,30,0,0,1,full_day
P0120078,Lisbon,Portugal,Urban Ecology & Typography Park at Ash Bridge,park,4.3,4.0,35,0,1,1,quick
P0120079,Lisbon,Portugal,Harbour Birch Bridge Market: Public Art,market,3.9,4.5,40,0,1,1,half_day
P0120080,Lisbon,Portugal,Market Geology Gallery — Briar Bridge,gallery,3.5,5.0,0,1,1,1,half_day
P0120081,Lisbon,Portugal,Ecology Historic Site at Brook Bridge,historic_site,4.8,0.5,0,0,1,0,full_day
P0120082,Lisbon,Portugal,Cedar Bridge Viewpoint of Design and Typography,viewpoint,4.4,1.0,0,0,0,1,quick
P0120083,Lisbon,Portugal,Harbour Clover Bridge Literature Food Hall,food_hall,4.0,1.5,4,1,1,1,half_day
P0120084,Lisbon,Portugal,Copper Bridge Typography Church in City Centre,church,3.6,2.0,6,1,1,1,half_day
P0120085,Lisbon,Portugal,Elm Bridge Neighborhood of Sculpture,neighborhood,4.9,2.5,8,0,1,1,full_day
P0120086,Lisbon,Portugal,Transport & Typography Castle at Fern Bridge,castle,4.5,3.0,10,0,1,1,quick
P0120087,Lisbon,Portugal,Arts Quarter Flint Bridge Science Museum: Fashion,science_museum,4.1,3.5,12,1,0,0,half_day
P0120088,Lisbon,Portugal,Old Exploration Zoo — Garnet Bridge,zoo,3.7,4.0,15,0,1,1,half_day
P0120089,Lisbon,Portugal,Photography Aquarium at Hazel Bridge,aquarium,5.0,4.5,18,1,1,1,full_day
P0120090,Lisbon,Portugal,Iris Bridge Botanical Garden of Craft and Typography,botanical_garden,4.6,5.0,22,0,1,1,quick
P0120091,Lisbon,Portugal,South Juniper Bridge Aviation Museum,museum,4.2,0.5,25,1,1,1,half_day
P0120092,Lisbon,Portugal,Larch Bridge Typography Landmark in Old Town,landmark,3.8,1.0,30,0,0,1,half_day
P0120093,Lisbon,Portugal,Laurel Bridge Park of Astronomy,park,3.4,1.5,35,0,1,0,full_day
P0120094,Lisbon,Portugal,Graphic Arts & Typography Market at Linden Bridge,market,4.7,2.0,40,0,1,1,quick
P0120095,Lisbon,Portugal,Market Quarter Maple Bridge Gallery: Engineering,gallery,4.3,2.5,0,1,1,1,half_day
P0120096,Lisbon,Portugal,Riverside Science Historic Site — Moss Bridge,historic_site,3.9,3.0,0,0,1,1,half_day
P0120097,Lisbon,Portugal,Ceramics Viewpoint at Oak Bridge,viewpoint,3.5,3.5,0,0,0,1,full_day
P0120098,Lisbon,Portugal,Olive Bridge Food Hall of Technology and Typography,food_hall,4.8,4.0,4,1,1,1,quick
P0120099,Lisbon,Portugal,Civic Orchid Bridge Migration Church,church,4.4,4.5,6,1,1,0,half_day
P0120100,Lisbon,Portugal,Pearl Bridge Typography Neighborhood in Parkside,neighborhood,4.0,5.0,8,0,1,1,half_day
P0120101,Lisbon,Portugal,Pine Bridge Castle of City Memory,castle,3.6,0.5,10,0,1,1,full_day
P0120102,Lisbon,Portugal,Decorative Arts & Typography Science Museum at Plum Bridge,science_museum,4.9,1.0,12,1,0,1,quick
P0120103,Lisbon,Portugal,City Centre Reed Bridge Zoo: Railway,zoo,4.5,1.5,15,0,1,1,half_day
P0120104,Lisbon,Portugal,West Textiles Aquarium — Rose Bridge,aquarium,4.1,2.0,18,1,1,1,half_day
P0120105,Lisbon,Portugal,Typography Botanical Garden at Rowan Bridge,botanical_garden,3.7,2.5,22,0,1,0,full_day
P0120106,Lisbon,Portugal,Sage Bridge Museum of Cinema and Typography,museum,5.0,3.0,25,1,1,1,quick
P0120107,Lisbon,Portugal,East Silver Bridge Postal History Landmark,landmark,4.6,3.5,30,0,0,1,half_day
P0120108,Lisbon,Portugal,Spruce Bridge Typography Park in Garden District,park,4.2,4.0,35,0,1,1,half_day
P0120109,Lisbon,Portugal,Stone Bridge Market of Modern Art,market,3.8,4.5,40,0,1,1,full_day
P0120110,Lisbon,Portugal,Maritime & Transport Gallery at Thistle Bridge,gallery,3.4,5.0,0,1,1,1,quick
P0120111,Lisbon,Portugal,Canal Side Violet Bridge Historic Site: Local Life,historic_site,4.7,0.5,0,0,1,0,half_day
P0120112,Lisbon,Portugal,Upper Riverside Viewpoint — Walnut Bridge,viewpoint,4.3,1.0,0,0,0,1,half_day
P0120113,Lisbon,Portugal,Food Heritage Food Hall at Willow Bridge,food_hall,3.9,1.5,4,1,1,1,full_day
P0120114,Lisbon,Portugal,Wren Bridge Church of Performing Arts and Transport,church,3.5,2.0,6,1,1,1,quick
P0120115,Lisbon,Portugal,Green Amber Bridge Cartography Neighborhood,neighborhood,4.8,2.5,8,0,1,1,half_day
P0120116,Lisbon,Portugal,Aurora Bridge Transport Castle in Old Town,castle,4.4,3.0,10,0,1,1,half_day
P0120117,Lisbon,Portugal,Canvas Bridge Science Museum of Architecture,science_museum,4.0,3.5,12,1,0,0,full_day
P0120118,Lisbon,Portugal,Industrial Heritage & Transport Zoo at Cobalt Bridge,zoo,3.6,4.0,15,0,1,1,quick
P0120119,Lisbon,Portugal,Market Quarter Coral Bridge Aquarium: Botanical,aquarium,4.9,4.5,18,1,1,1,half_day
P0120120,Lisbon,Portugal,Garden Innovation Botanical Garden — Dawn Bridge,botanical_garden,4.5,5.0,22,0,1,1,half_day
P0120121,Lisbon,Portugal,Children's Discovery Museum at Ember Bridge,museum,4.1,0.5,25,1,1,1,full_day
P0120122,Lisbon,Portugal,Frost Bridge Landmark of Printmaking and Transport,landmark,3.7,1.0,30,0,0,1,quick
P0120123,Lisbon,Portugal,Market Golden Bridge Natural History Park,park,5.0,1.5,35,0,1,0,half_day
P0120124,Lisbon,Portugal,Harbour Bridge Transport Market in Parkside,market,4.6,2.0,40,0,1,1,half_day
P0120125,Lisbon,Portugal,Indigo Bridge Gallery of Contemporary Culture,gallery,4.2,2.5,0,1,1,1,full_day
P0120126,Lisbon,Portugal,Urban Ecology & Transport Historic Site at Ivory Bridge,historic_site,3.8,3.0,0,0,1,1,quick
P0120127,Lisbon,Portugal,City Centre Lantern Bridge Viewpoint: Public Art,viewpoint,3.4,3.5,0,0,0,1,half_day
P0120128,Lisbon,Portugal,Old Geology Food Hall — Marble Bridge,food_hall,4.7,4.0,4,1,1,1,half_day
P0120129,Lisbon,Portugal,Ecology Church at Meadow Bridge,church,4.3,4.5,6,1,1,0,full_day
P0120130,Lisbon,Portugal,Meridian Bridge Neighborhood of Design and Transport,neighborhood,3.9,5.0,8,0,1,1,quick
P0120131,Lisbon,Portugal,South Moon Bridge Literature Castle,castle,3.5,0.5,10,0,1,1,half_day
P0120132,Lisbon,Portugal,North Bridge Transport Science Museum in Garden District,science_museum,4.8,1.0,12,1,0,1,half_day
P0120133,Lisbon,Portugal,Opal Bridge Zoo of Sculpture,zoo,4.4,1.5,15,0,1,1,full_day
P0120134,Lisbon,Portugal,Transport & Transport Aquarium at Raven Bridge,aquarium,4.0,2.0,18,1,1,1,quick
P0120135,Lisbon,Portugal,Canal Side Saffron Bridge Botanical Garden: Fashion,botanical_garden,3.6,2.5,22,0,1,0,half_day
P0120136,Lisbon,Portugal,Riverside Exploration Museum — Solstice Bridge,museum,4.9,3.0,25,1,1,1,half_day
P0120137,Lisbon,Portugal,Photography Landmark at Sunrise Bridge,landmark,4.5,3.5,30,0,0,1,full_day
P0120138,Lisbon,Portugal,Velvet Bridge Park of Craft and Transport,park,4.1,4.0,35,0,1,1,quick
P0120139,Lisbon,Portugal,Civic West Bridge Aviation Market,market,3.7,4.5,40,0,1,1,half_day
P0120140,Lisbon,Portugal,Zephyr Bridge Transport Gallery in Old Town,gallery,5.0,5.0,0,1,1,1,half_day
P0120141,Lisbon,Portugal,Alder Canal Historic Site of Astronomy,historic_site,4.6,0.5,0,0,1,0,full_day
P0120142,Lisbon,Portugal,Graphic Arts & Transport Viewpoint at Ash Canal,viewpoint,4.2,1.0,0,0,0,1,quick
P0120143,Lisbon,Portugal,Parkside Birch Canal Food Hall: Engineering,food_hall,3.8,1.5,4,1,1,1,half_day
P0120144,Lisbon,Portugal,West Science Church — Briar Canal,church,3.4,2.0,6,1,1,1,half_day
P0120145,Lisbon,Portugal,Ceramics Neighborhood at Brook Canal,neighborhood,4.7,2.5,8,0,1,1,full_day
P0120146,Lisbon,Portugal,Cedar Canal Castle of Technology and Transport,castle,4.3,3.0,10,0,1,1,quick
P0120147,Lisbon,Portugal,East Clover Canal Migration Science Museum,science_museum,3.9,3.5,12,1,0,0,half_day
P0120148,Lisbon,Portugal,Copper Canal Transport Zoo in University Quarter,zoo,3.5,4.0,15,0,1,1,half_day
P0120149,Lisbon,Portugal,Elm Canal Aquarium of City Memory,aquarium,4.8,4.5,18,1,1,1,full_day
P0120150,Lisbon,Portugal,Decorative Arts & Transport Botanical Garden at Fern Canal,botanical_garden,4.4,5.0,22,0,1,1,quick
P0120151,Lisbon,Portugal,Garden District Flint Canal Museum: Railway,museum,4.0,0.5,25,1,1,1,half_day
P0120152,Lisbon,Portugal,Upper Textiles Landmark — Garnet Canal,landmark,3.6,1.0,30,0,0,1,half_day
P0120153,Lisbon,Portugal,Typography Park at Hazel Canal,park,4.9,1.5,35,0,1,0,full_day
P0120154,Lisbon,Portugal,Iris Canal Market of Cinema and Transport,market,4.5,2.0,40,0,1,1,quick
P0120155,Lisbon,Portugal,Green Juniper Canal Postal History Gallery,gallery,4.1,2.5,0,1,1,1,half_day
P0120156,Lisbon,Portugal,Larch Canal Transport Historic Site in Station Quarter,historic_site,3.7,3.0,0,0,1,1,half_day
P0120157,Lisbon,Portugal,Laurel Canal Viewpoint of Modern Art,viewpoint,5.0,3.5,0,0,0,1,full_day
P0120158,Lisbon,Portugal,Maritime & Cartography Food Hall at Linden Canal,food_hall,4.6,4.0,4,1,1,1,quick
P0120159,Lisbon,Portugal,Old Town Maple Canal Church: Local Life,church,4.2,4.5,6,1,1,0,half_day
P0120160,Lisbon,Portugal,Garden Riverside Neighborhood — Moss Canal,neighborhood,3.8,5.0,8,0,1,1,half_day
P0120161,Lisbon,Portugal,Food Heritage Castle at Oak Canal,castle,3.4,0.5,10,0,1,1,full_day
P0120162,Lisbon,Portugal,Olive Canal Science Museum of Performing Arts and Cartography,science_museum,4.7,1.0,12,1,0,1,quick
P0120163,Lisbon,Portugal,Market Orchid Canal Cartography Zoo,zoo,4.3,1.5,15,0,1,1,half_day
P0120164,Lisbon,Portugal,Pearl Canal Cartography Aquarium in Riverside,aquarium,3.9,2.0,18,1,1,1,half_day
P0120165,Lisbon,Portugal,Pine Canal Botanical Garden of Architecture,botanical_garden,3.5,2.5,22,0,1,0,full_day
P0120166,Lisbon,Portugal,Industrial Heritage & Cartography Museum at Plum Canal,museum,4.8,3.0,25,1,1,1,quick
P0120167,Lisbon,Portugal,Parkside Reed Canal Landmark: Botanical,landmark,4.4,3.5,30,0,0,1,half_day
P0120168,Lisbon,Portugal,Old Innovation Park — Rose Canal,park,4.0,4.0,35,0,1,1,half_day
P0120169,Lisbon,Portugal,Children's Discovery Market at Rowan Canal,market,3.6,4.5,40,0,1,1,full_day
P0120170,Lisbon,Portugal,Sage Canal Gallery of Printmaking and Cartography,gallery,4.9,5.0,0,1,1,1,quick
P0120171,Lisbon,Portugal,South Silver Canal Natural History Historic Site,historic_site,4.5,0.5,0,0,1,0,half_day
P0120172,Lisbon,Portugal,Spruce Canal Cartography Viewpoint in University Quarter,viewpoint,4.1,1.0,0,0,0,1,half_day
P0120173,Lisbon,Portugal,Stone Canal Food Hall of Contemporary Culture,food_hall,3.7,1.5,4,1,1,1,full_day
P0120174,Lisbon,Portugal,Urban Ecology & Cartography Church at Thistle Canal,church,5.0,2.0,6,1,1,1,quick
P0120175,Lisbon,Portugal,Garden District Violet Canal Neighborhood: Public Art,neighborhood,4.6,2.5,8,0,1,1,half_day
P0120176,Lisbon,Portugal,Riverside Geology Castle — Walnut Canal,castle,4.2,3.0,10,0,1,1,half_day
P0120177,Lisbon,Portugal,Ecology Science Museum at Willow Canal,science_museum,3.8,3.5,12,1,0,0,full_day
P0120178,Lisbon,Portugal,Wren Canal Zoo of Design and Cartography,zoo,3.4,4.0,15,0,1,1,quick
P0120179,Lisbon,Portugal,Civic Amber Canal Literature Aquarium,aquarium,4.7,4.5,18,1,1,1,half_day
P0120180,Lisbon,Portugal,Aurora Canal Cartography Botanical Garden in Station Quarter,botanical_garden,4.3,5.0,22,0,1,1,half_day
P0120181,Lisbon,Portugal,Canvas Canal Museum of Sculpture,museum,3.9,0.5,25,1,1,1,full_day
P0120182,Lisbon,Portugal,Transport & Cartography Landmark at Cobalt Canal,landmark,3.5,1.0,30,0,0,1,quick
P0120183,Lisbon,Portugal,Old Town Coral Canal Park: Fashion,park,4.8,1.5,35,0,1,0,half_day
P0120184,Lisbon,Portugal,West Exploration Market — Dawn Canal,market,4.4,2.0,40,0,1,1,half_day
P0120185,Lisbon,Portugal,Photography Gallery at Ember Canal,gallery,4.0,2.5,0,1,1,1,full_day
P0120186,Lisbon,Portugal,Frost Canal Historic Site of Craft and Cartography,historic_site,3.6,3.0,0,0,1,1,quick
P0120187,Lisbon,Portugal,West Golden Canal Aviation Viewpoint,viewpoint,4.9,3.5,0,0,0,1,half_day
