restaurant_id,city,country,name,cuisine,rating,price_level,avg_meal_eur,vegetarian_options,vegan_options,reservation_recommended,family_friendly,area
R0041396,Berlin,Germany,Market District Fork Eatery · Berlin,fine_dining,4.4,4,60,0,0,1,1,Market District
R0041397,Berlin,Germany,Local Garden & Canteen Eatery · Berlin,bakery,3.7,1,17,1,1,0,1,East Side
R0041398,Berlin,Germany,Grain House by Local · Berlin,cafe,4.8,2,33,1,1,0,0,Station Quarter
R0041399,Berlin,Germany,Local Hearth Eatery · Berlin,seafood,4.1,3,49,0,0,1,1,Harbour
R0041400,Berlin,Germany,Juniper & Canteen · Berlin,middle_eastern,3.4,4,65,1,0,1,1,Riverside
R0041401,Berlin,Germany,The Ladle Dining Room · Berlin,indian,4.5,1,22,1,1,0,1,Parkside
R0041402,Berlin,Germany,Centre Lemon Dining Room · Berlin,local,3.8,2,38,0,1,0,1,Centre
R0041403,Berlin,Germany,Old Market & Canteen Dining Room · Berlin,italian,4.9,3,54,1,0,1,0,University District
R0041404,Berlin,Germany,Mint House by Old · Berlin,asian,4.2,4,47,1,0,1,1,West End
R0041405,Berlin,Germany,Old Olive Dining Room · Berlin,mediterranean,3.5,1,27,0,1,0,1,Museum District
R0041406,Berlin,Germany,Orchard & Canteen · Berlin,vegan,4.6,2,43,1,1,0,1,Business District
R0041407,Berlin,Germany,The Oven Dining Room · Berlin,street_food,3.9,3,36,1,0,1,1,Old Town
R0041408,Berlin,Germany,Market District Pantry Dining Room · Berlin,fine_dining,3.2,4,52,0,0,1,0,Market District
R0041409,Berlin,Germany,Old Pepper & Canteen Dining Room · Berlin,bakery,4.3,1,32,1,1,0,1,East Side
R0041410,Berlin,Germany,Plate House by Old · Berlin,cafe,3.6,2,48,1,1,0,1,Station Quarter
R0041411,Berlin,Germany,Old Rosemary Dining Room · Berlin,seafood,4.7,3,41,0,0,1,1,Harbour
R0041412,Berlin,Germany,Saffron & Canteen · Berlin,middle_eastern,4.0,4,57,1,0,1,1,Riverside
R0041413,Berlin,Germany,The Salt Dining Room · Berlin,indian,3.3,1,37,1,1,0,0,Parkside
R0041414,Berlin,Germany,Centre Skillet Dining Room · Berlin,local,4.4,2,30,0,1,0,1,Centre
R0041415,Berlin,Germany,Old Spoon & Canteen Dining Room · Berlin,italian,3.7,3,46,1,0,1,1,University District
R0041416,Berlin,Germany,Table House by New · Berlin,asian,4.8,4,62,1,0,1,1,West End
R0041417,Berlin,Germany,New Thyme Kitchen & Bar · Berlin,mediterranean,4.1,1,19,0,1,0,1,Museum District
R0041418,Berlin,Germany,Walnut & Canteen · Berlin,vegan,3.4,2,35,1,1,0,0,Business District
R0041419,Berlin,Germany,The Willow Kitchen & Bar · Berlin,street_food,4.5,3,51,1,0,1,1,Old Town
R0041420,Berlin,Germany,Market District Ember Kitchen & Bar · Berlin,fine_dining,3.8,4,44,0,0,1,1,Market District
R0041421,Berlin,Germany,New Flour & Canteen Kitchen & Bar · Berlin,bakery,4.9,1,24,1,1,0,1,East Side
R0041422,Berlin,Germany,Kettle House by New · Berlin,cafe,4.2,2,40,1,1,0,1,Station Quarter
R0041423,Berlin,Germany,New Lantern Kitchen & Bar · Berlin,seafood,3.5,3,56,0,0,1,0,Harbour
R0041424,Berlin,Germany,Mill & Canteen · Berlin,middle_eastern,4.6,4,49,1,0,1,1,Riverside
R0041425,Berlin,Germany,The Mosaic Kitchen & Bar · Berlin,indian,3.9,1,29,1,1,0,1,Parkside
R0041426,Berlin,Germany,Centre Nook Kitchen & Bar · Berlin,local,3.2,2,45,0,1,0,1,Centre
R0041427,Berlin,Germany,New Oak & Canteen Kitchen & Bar · Berlin,italian,4.3,3,38,1,0,1,1,University District
R0041428,Berlin,Germany,Pear House by New · Berlin,asian,3.6,4,54,1,0,1,0,West End
R0041429,Berlin,Germany,Wild Poppy Kitchen & Bar · Berlin,mediterranean,4.7,1,34,0,1,0,1,Museum District
R0041430,Berlin,Germany,Quince & Canteen · Berlin,vegan,4.0,2,27,1,1,0,1,Business District
R0041431,Berlin,Germany,The Stone Kitchen & Bar · Berlin,street_food,3.3,3,43,1,0,1,1,Old Town
R0041432,Berlin,Germany,Market District Vine Kitchen & Bar · Berlin,fine_dining,4.4,4,59,0,0,1,1,Market District
R0041433,Berlin,Germany,Wild Yard & Canteen Kitchen & Bar · Berlin,bakery,3.7,1,39,1,1,0,0,East Side
R0041434,Berlin,Germany,Fennel House by Wild · Berlin,cafe,4.8,2,32,1,1,0,1,Station Quarter
R0041435,Berlin,Germany,Wild Clove Cantina · Berlin,seafood,4.1,3,48,0,0,1,1,Harbour
R0041436,Berlin,Germany,Cinnamon & Canteen · Berlin,middle_eastern,3.4,4,64,1,0,1,1,Riverside
R0041437,Berlin,Germany,The Barley Cantina · Berlin,indian,4.5,1,21,1,1,0,1,Parkside
R0041438,Berlin,Germany,Centre Honey Cantina · Berlin,local,3.8,2,37,0,1,0,0,Centre
R0041439,Berlin,Germany,Wild Maple & Canteen Cantina · Berlin,italian,4.9,3,53,1,0,1,1,University District
R0041440,Berlin,Germany,Sage House by Wild · Berlin,asian,4.2,4,46,1,0,1,1,West End
R0041441,Berlin,Germany,Wild Apron Cantina · Berlin,mediterranean,3.5,1,26,0,1,0,1,Museum District
R0041442,Berlin,Germany,Basil & Caraway · Berlin,vegan,4.6,2,42,1,1,0,1,Business District
R0041443,Berlin,Germany,The Bowl Cantina · Berlin,street_food,3.9,3,35,1,0,1,0,Old Town
R0041444,Berlin,Germany,Market District Brick Cantina · Berlin,fine_dining,3.2,4,51,0,0,1,1,Market District
R0041445,Berlin,Germany,Urban Canteen & Caraway Cantina · Berlin,bakery,4.3,1,31,1,1,0,1,East Side
R0041446,Berlin,Germany,Caraway House by Urban · Berlin,cafe,3.6,2,47,1,1,0,1,Station Quarter
R0041447,Berlin,Germany,Urban Cedar Cantina · Berlin,seafood,4.7,3,40,0,0,1,1,Harbour
R0041448,Berlin,Germany,Copper & Caraway · Berlin,middle_eastern,4.0,4,56,1,0,1,0,Riverside
R0041449,Berlin,Germany,The Coriander Cantina · Berlin,indian,3.3,1,36,1,1,0,1,Parkside
R0041450,Berlin,Germany,Centre Fig Cantina · Berlin,local,4.4,2,29,0,1,0,1,Centre
R0041451,Berlin,Germany,Urban Fork & Caraway Trattoria · Berlin,italian,3.7,3,45,1,0,1,1,University District
R0041452,Berlin,Germany,Garden House by Urban · Berlin,asian,4.8,4,61,1,0,1,1,West End
R0041453,Berlin,Germany,Urban Grain Trattoria · Berlin,mediterranean,4.1,1,18,0,1,0,0,Museum District
R0041454,Berlin,Germany,Hearth & Caraway · Berlin,vegan,3.4,2,34,1,1,0,1,Business District
R0041455,Berlin,Germany,The Juniper Trattoria · Berlin,street_food,4.5,3,50,1,0,1,1,Old Town
R0041456,Berlin,Germany,Market District Ladle Trattoria · Berlin,fine_dining,3.8,4,66,0,0,1,1,Market District
R0041457,Berlin,Germany,Neighbourhood Lemon & Caraway Trattoria · Berlin,bakery,4.9,1,23,1,1,0,1,East Side
R0041458,Berlin,Germany,Market House by Neighbourhood · Berlin,cafe,4.2,2,39,1,1,0,0,Station Quarter
R0041459,Berlin,Germany,Neighbourhood Mint Trattoria · Berlin,seafood,3.5,3,55,0,0,1,1,Harbour
R0041460,Berlin,Germany,Olive & Caraway · Berlin,middle_eastern,4.6,4,48,1,0,1,1,Riverside
R0041461,Berlin,Germany,The Orchard Trattoria · Berlin,indian,3.9,1,28,1,1,0,1,Parkside
R0041462,Berlin,Germany,Centre Oven Trattoria · Berlin,local,3.2,2,44,0,1,0,1,Centre
R0041463,Berlin,Germany,Neighbourhood Pantry & Caraway Trattoria · Berlin,italian,4.3,3,37,1,0,1,0,University District
R0041464,Berlin,Germany,Pepper House by Neighbourhood · Berlin,asian,3.6,4,53,1,0,1,1,West End
R0041465,Berlin,Germany,Neighbourhood Plate Trattoria · Berlin,mediterranean,4.7,1,33,0,1,0,1,Museum District
R0041466,Berlin,Germany,Rosemary & Caraway · Berlin,vegan,4.0,2,26,1,1,0,1,Business District
R0041467,Berlin,Germany,The Saffron Trattoria · Berlin,street_food,3.3,3,42,1,0,1,1,Old Town
R0041468,Berlin,Germany,Market District Salt Grill · Berlin,fine_dining,4.4,4,58,0,0,1,0,Market District
R0041469,Berlin,Germany,Riverside Skillet & Caraway Grill · Berlin,bakery,3.7,1,38,1,1,0,1,East Side
R0041470,Berlin,Germany,Spoon House by Riverside · Berlin,cafe,4.8,2,31,1,1,0,1,Station Quarter
R0041471,Berlin,Germany,Riverside Table Grill · Berlin,seafood,4.1,3,47,0,0,1,1,Harbour
R0041472,Berlin,Germany,Thyme & Caraway · Berlin,middle_eastern,3.4,4,63,1,0,1,1,Riverside
R0041473,Berlin,Germany,The Walnut Grill · Berlin,indian,4.5,1,20,1,1,0,0,Parkside
R0041474,Berlin,Germany,Centre Willow Grill · Berlin,local,3.8,2,36,0,1,0,1,Centre
R0041475,Berlin,Germany,Riverside Ember & Caraway Grill · Berlin,italian,4.9,3,52,1,0,1,1,University District
R0041476,Berlin,Germany,Flour House by Riverside · Berlin,asian,4.2,4,45,1,0,1,1,West End
R0041477,Berlin,Germany,Riverside Kettle Grill · Berlin,mediterranean,3.5,1,25,0,1,0,1,Museum District
R0041478,Berlin,Germany,Lantern & Caraway · Berlin,vegan,4.6,2,41,1,1,0,0,Business District
R0041479,Berlin,Germany,The Mill Grill · Berlin,street_food,3.9,3,57,1,0,1,1,Old Town
R0041480,Berlin,Germany,Market District Mosaic Grill · Berlin,fine_dining,3.2,4,50,0,0,1,1,Market District
R0041481,Berlin,Germany,Corner Nook & Caraway Grill · Berlin,bakery,4.3,1,30,1,1,0,1,East Side
R0041482,Berlin,Germany,Oak House by Corner · Berlin,cafe,3.6,2,46,1,1,0,1,Station Quarter
R0041483,Berlin,Germany,Corner Pear Grill · Berlin,seafood,4.7,3,39,0,0,1,0,Harbour
R0041484,Berlin,Germany,Poppy & Caraway · Berlin,middle_eastern,4.0,4,55,1,0,1,1,Riverside
R0041485,Berlin,Germany,The Quince Deli · Berlin,indian,3.3,1,35,1,1,0,1,Parkside
R0041486,Berlin,Germany,Centre Stone Deli · Berlin,local,4.4,2,28,0,1,0,1,Centre
R0041487,Berlin,Germany,Corner Vine & Caraway Deli · Berlin,italian,3.7,3,44,1,0,1,1,University District
R0041488,Berlin,Germany,Yard House by Corner · Berlin,asian,4.8,4,60,1,0,1,0,West End
R0041489,Berlin,Germany,Corner Fennel Deli · Berlin,mediterranean,4.1,1,17,0,1,0,1,Museum District
R0041490,Berlin,Germany,Clove & Caraway · Berlin,vegan,3.4,2,33,1,1,0,1,Business District
R0041491,Berlin,Germany,The Cinnamon Deli · Berlin,street_food,4.5,3,49,1,0,1,1,Old Town
R0041492,Berlin,Germany,Market District Barley Deli · Berlin,fine_dining,3.8,4,65,0,0,1,1,Market District
R0041493,Berlin,Germany,Corner Honey & Caraway Deli · Berlin,bakery,4.9,1,22,1,1,0,0,East Side
R0041494,Berlin,Germany,Maple House by Daily · Berlin,cafe,4.2,2,38,1,1,0,1,Station Quarter
R0041495,Berlin,Germany,Daily Sage Deli · Berlin,seafood,3.5,3,54,0,0,1,1,Harbour
R0041496,Berlin,Germany,Apron & Cedar · Berlin,middle_eastern,4.6,4,47,1,0,1,1,Riverside
R0041497,Berlin,Germany,The Basil Deli · Berlin,indian,3.9,1,27,1,1,0,1,Parkside
R0041498,Berlin,Germany,Centre Bowl Deli · Berlin,local,3.2,2,43,0,1,0,0,Centre
R0041499,Berlin,Germany,Daily Brick & Cedar Deli · Berlin,italian,4.3,3,36,1,0,1,1,University District
R0041500,Berlin,Germany,Canteen House by Daily · Berlin,asian,3.6,4,52,1,0,1,1,West End
R0050001,Paris,France,Daily Caraway Deli · Paris,vegan,3.6,1,21,0,1,0,1,Station Quarter
R0050002,Paris,France,Cedar & Cedar · Paris,street_food,4.7,2,37,1,1,0,1,Harbour
R0050003,Paris,France,The Copper Noodle House · Paris,fine_dining,4.0,3,53,1,0,1,0,Riverside
R0050004,Paris,France,Parkside Coriander Noodle House · Paris,bakery,3.3,4,46,0,0,1,1,Parkside
R0050005,Paris,France,Daily Fig & Cedar Noodle House · Paris,cafe,4.4,1,26,1,1,0,1,Centre
R0050006,Paris,France,Fork House by Daily · Paris,seafood,3.7,2,42,1,1,0,1,University District
R0050007,Paris,France,Shared Garden Noodle House · Paris,middle_eastern,4.8,3,35,0,0,1,1,West End
R0050008,Paris,France,Grain & Cedar · Paris,indian,4.1,4,51,1,0,1,0,Museum District
R0050009,Paris,France,The Hearth Noodle House · Paris,local,3.4,1,31,1,1,0,1,Business District
R0050010,Paris,France,Old Town Juniper Noodle House · Paris,italian,4.5,2,47,0,1,0,1,Old Town
R0050011,Paris,France,Shared Ladle & Cedar Noodle House · Paris,asian,3.8,3,40,1,0,1,1,Market District
R0050012,Paris,France,Lemon House by Shared · Paris,mediterranean,4.9,4,56,1,0,1,1,East Side
R0050013,Paris,France,Shared Market Noodle House · Paris,vegan,4.2,1,36,0,1,0,0,Station Quarter
R0050014,Paris,France,Mint & Cedar · Paris,street_food,3.5,2,29,1,1,0,1,Harbour
R0050015,Paris,France,The Olive Noodle House · Paris,fine_dining,4.6,3,45,1,0,1,1,Riverside
R0050016,Paris,France,Parkside Orchard Noodle House · Paris,bakery,3.9,4,61,0,0,1,1,Parkside
R0050017,Paris,France,Shared Oven & Cedar Noodle House · Paris,cafe,3.2,1,18,1,1,0,1,Centre
R0050018,Paris,France,Pantry House by Shared · Paris,seafood,4.3,2,34,1,1,0,0,University District
R0050019,Paris,France,Shared Pepper Tavern · Paris,middle_eastern,3.6,3,50,0,0,1,1,West End
R0050020,Paris,France,Plate & Cedar · Paris,indian,4.7,4,66,1,0,1,1,Museum District
R0050021,Paris,France,The Rosemary Tavern · Paris,local,4.0,1,23,1,1,0,1,Business District
R0050022,Paris,France,Old Town Saffron Tavern · Paris,italian,3.3,2,39,0,1,0,1,Old Town
R0050023,Paris,France,Open Salt & Cedar Tavern · Paris,asian,4.4,3,55,1,0,1,0,Market District
R0050024,Paris,France,Skillet House by Open · Paris,mediterranean,3.7,4,48,1,0,1,1,East Side
R0050025,Paris,France,Open Spoon Tavern · Paris,vegan,4.8,1,28,0,1,0,1,Station Quarter
R0050026,Paris,France,Table & Cedar · Paris,street_food,4.1,2,44,1,1,0,1,Harbour
R0050027,Paris,France,The Thyme Tavern · Paris,fine_dining,3.4,3,37,1,0,1,1,Riverside
R0050028,Paris,France,Parkside Walnut Tavern · Paris,bakery,4.5,4,53,0,0,1,0,Parkside
R0050029,Paris,France,Open Willow & Cedar Tavern · Paris,cafe,3.8,1,33,1,1,0,1,Centre
R0050030,Paris,France,Ember House by Open · Paris,seafood,4.9,2,26,1,1,0,1,University District
R0050031,Paris,France,Open Flour Tavern · Paris,middle_eastern,4.2,3,42,0,0,1,1,West End
R0050032,Paris,France,Kettle & Cedar · Paris,indian,3.5,4,58,1,0,1,1,Museum District
R0050033,Paris,France,The Lantern Tavern · Paris,local,4.6,1,38,1,1,0,0,Business District
R0050034,Paris,France,Old Town Mill Tavern · Paris,italian,3.9,2,31,0,1,0,1,Old Town
R0050035,Paris,France,Honest Mosaic & Cedar Tavern · Paris,asian,3.2,3,47,1,0,1,1,Market District
R0050036,Paris,France,Nook House by Honest · Paris,mediterranean,4.3,4,63,1,0,1,1,East Side
R0050037,Paris,France,Honest Oak Bakery · Paris,vegan,3.6,1,20,0,1,0,1,Station Quarter
R0050038,Paris,France,Pear & Cedar · Paris,street_food,4.7,2,36,1,1,0,0,Harbour
R0050039,Paris,France,The Poppy Bakery · Paris,fine_dining,4.0,3,52,1,0,1,1,Riverside
R0050040,Paris,France,Parkside Quince Bakery · Paris,bakery,3.3,4,45,0,0,1,1,Parkside
R0050041,Paris,France,Honest Stone & Cedar Bakery · Paris,cafe,4.4,1,25,1,1,0,1,Centre
R0050042,Paris,France,Vine House by Honest · Paris,seafood,3.7,2,41,1,1,0,1,University District
R0050043,Paris,France,Honest Yard Bakery · Paris,middle_eastern,4.8,3,57,0,0,1,0,West End
R0050044,Paris,France,Fennel & Cedar · Paris,indian,4.1,4,50,1,0,1,1,Museum District
R0050045,Paris,France,The Clove Bakery · Paris,local,3.4,1,30,1,1,0,1,Business District
R0050046,Paris,France,Old Town Cinnamon Bakery · Paris,italian,4.5,2,46,0,1,0,1,Old Town
R0050047,Paris,France,Slow Barley & Cedar Bakery · Paris,asian,3.8,3,39,1,0,1,1,Market District
R0050048,Paris,France,Honey House by Slow · Paris,mediterranean,4.9,4,55,1,0,1,0,East Side
R0050049,Paris,France,Slow Maple Bakery · Paris,vegan,4.2,1,35,0,1,0,1,Station Quarter
R0050050,Paris,France,Sage & Cedar · Paris,street_food,3.5,2,28,1,1,0,1,Harbour
R0050051,Paris,France,The Apron Bakery · Paris,fine_dining,4.6,3,44,1,0,1,1,Riverside
R0050052,Paris,France,Parkside Basil Bakery · Paris,bakery,3.9,4,60,0,0,1,1,Parkside
R0050053,Paris,France,Slow Bowl & Copper Supper Club · Paris,cafe,3.2,1,17,1,1,0,0,Centre
R0050054,Paris,France,Brick House by Slow · Paris,seafood,4.3,2,33,1,1,0,1,University District
R0050055,Paris,France,Slow Canteen Supper Club · Paris,middle_eastern,3.6,3,49,0,0,1,1,West End
R0050056,Paris,France,Caraway & Copper · Paris,indian,4.7,4,65,1,0,1,1,Museum District
R0050057,Paris,France,The Cedar Supper Club · Paris,local,4.0,1,22,1,1,0,1,Business District
R0050058,Paris,France,Old Town Copper Supper Club · Paris,italian,3.3,2,38,0,1,0,0,Old Town
R0050059,Paris,France,Bright Coriander & Copper Supper Club · Paris,asian,4.4,3,54,1,0,1,1,Market District
R0050060,Paris,France,Fig House by Bright · Paris,mediterranean,3.7,4,47,1,0,1,1,East Side
R0050061,Paris,France,Bright Fork Supper Club · Paris,vegan,4.8,1,27,0,1,0,1,Station Quarter
R0050062,Paris,France,Garden & Copper · Paris,street_food,4.1,2,43,1,1,0,1,Harbour
R0050063,Paris,France,The Grain Supper Club · Paris,fine_dining,3.4,3,36,1,0,1,0,Riverside
R0050064,Paris,France,Parkside Hearth Supper Club · Paris,bakery,4.5,4,52,0,0,1,1,Parkside
R0050065,Paris,France,Bright Juniper & Copper Supper Club · Paris,cafe,3.8,1,32,1,1,0,1,Centre
R0050066,Paris,France,Ladle House by Bright · Paris,seafood,4.9,2,48,1,1,0,1,University District
R0050067,Paris,France,Bright Lemon Supper Club · Paris,middle_eastern,4.2,3,41,0,0,1,1,West End
R0050068,Paris,France,Market & Copper · Paris,indian,3.5,4,57,1,0,1,0,Museum District
R0050069,Paris,France,The Mint Supper Club · Paris,local,4.6,1,37,1,1,0,1,Business District
R0050070,Paris,France,Old Town Olive Brasserie · Paris,italian,3.9,2,30,0,1,0,1,Old Town
R0050071,Paris,France,Bright Orchard & Copper Brasserie · Paris,asian,3.2,3,46,1,0,1,1,Market District
R0050072,Paris,France,Oven House by Red · Paris,mediterranean,4.3,4,62,1,0,1,1,East Side
R0050073,Paris,France,Red Pantry Brasserie · Paris,vegan,3.6,1,19,0,1,0,0,Station Quarter
R0050074,Paris,France,Pepper & Copper · Paris,street_food,4.7,2,35,1,1,0,1,Harbour
R0050075,Paris,France,The Plate Brasserie · Paris,fine_dining,4.0,3,51,1,0,1,1,Riverside
R0050076,Paris,France,Parkside Rosemary Brasserie · Paris,bakery,3.3,4,44,0,0,1,1,Parkside
R0050077,Paris,France,Red Saffron & Copper Brasserie · Paris,cafe,4.4,1,24,1,1,0,1,Centre
R0050078,Paris,France,Salt House by Red · Paris,seafood,3.7,2,40,1,1,0,0,University District
R0050079,Paris,France,Red Skillet Brasserie · Paris,middle_eastern,4.8,3,56,0,0,1,1,West End
R0050080,Paris,France,Spoon & Copper · Paris,indian,4.1,4,49,1,0,1,1,Museum District
R0050081,Paris,France,The Table Brasserie · Paris,local,3.4,1,29,1,1,0,1,Business District
R0050082,Paris,France,Old Town Thyme Brasserie · Paris,italian,4.5,2,45,0,1,0,1,Old Town
R0050083,Paris,France,Red Walnut & Copper Brasserie · Paris,asian,3.8,3,38,1,0,1,0,Market District
R0050084,Paris,France,Willow House by Red · Paris,mediterranean,4.9,4,54,1,0,1,1,East Side
R0050085,Paris,France,Blue Ember Brasserie · Paris,vegan,4.2,1,34,0,1,0,1,Station Quarter
R0050086,Paris,France,Flour & Copper · Paris,street_food,3.5,2,27,1,1,0,1,Harbour
R0050087,Paris,France,The Kettle Counter · Paris,fine_dining,4.6,3,43,1,0,1,1,Riverside
R0050088,Paris,France,Parkside Lantern Counter · Paris,bakery,3.9,4,59,0,0,1,0,Parkside
R0050089,Paris,France,Blue Mill & Copper Counter · Paris,cafe,3.2,1,39,1,1,0,1,Centre
R0050090,Paris,France,Mosaic House by Blue · Paris,seafood,4.3,2,32,1,1,0,1,University District
R0050091,Paris,France,Blue Nook Counter · Paris,middle_eastern,3.6,3,48,0,0,1,1,West End
R0050092,Paris,France,Oak & Copper · Paris,indian,4.7,4,64,1,0,1,1,Museum District
R0050093,Paris,France,The Pear Counter · Paris,local,4.0,1,21,1,1,0,0,Business District
R0050094,Paris,France,Old Town Poppy Counter · Paris,italian,3.3,2,37,0,1,0,1,Old Town
R0050095,Paris,France,Blue Quince & Copper Counter · Paris,asian,4.4,3,53,1,0,1,1,Market District
R0050096,Paris,France,Stone House by Blue · Paris,mediterranean,3.7,4,46,1,0,1,1,East Side
R0050097,Paris,France,Blue Vine Counter · Paris,vegan,4.8,1,26,0,1,0,1,Station Quarter
R0050098,Paris,France,Yard & Copper · Paris,street_food,4.1,2,42,1,1,0,0,Harbour
R0050099,Paris,France,The Fennel Counter · Paris,fine_dining,3.4,3,35,1,0,1,1,Riverside
R0050100,Paris,France,Parkside Clove Counter · Paris,bakery,4.5,4,51,0,0,1,1,Parkside
R0050101,Paris,France,North Cinnamon & Copper Counter · Paris,cafe,3.8,1,31,1,1,0,1,Centre
R0050102,Paris,France,Barley House by North · Paris,seafood,4.9,2,47,1,1,0,1,University District
R0050103,Paris,France,North Honey Counter · Paris,middle_eastern,4.2,3,40,0,0,1,0,West End
R0050104,Paris,France,Maple & Copper · Paris,indian,3.5,4,56,1,0,1,1,Museum District
R0050105,Paris,France,The Sage Food Lab · Paris,local,4.6,1,36,1,1,0,1,Business District
R0050106,Paris,France,Old Town Apron Food Lab · Paris,italian,3.9,2,29,0,1,0,1,Old Town
R0050107,Paris,France,North Basil & Coriander Food Lab · Paris,asian,3.2,3,45,1,0,1,1,Market District
R0050108,Paris,France,Bowl House by North · Paris,mediterranean,4.3,4,61,1,0,1,0,East Side
R0050109,Paris,France,North Brick Food Lab · Paris,vegan,3.6,1,18,0,1,0,1,Station Quarter
R0050110,Paris,France,Canteen & Coriander · Paris,street_food,4.7,2,34,1,1,0,1,Harbour
R0050111,Paris,France,The Caraway Food Lab · Paris,fine_dining,4.0,3,50,1,0,1,1,Riverside
R0050112,Paris,France,Parkside Cedar Food Lab · Paris,bakery,3.3,4,66,0,0,1,1,Parkside
R0050113,Paris,France,South Copper & Coriander Food Lab · Paris,cafe,4.4,1,23,1,1,0,0,Centre
R0050114,Paris,France,Coriander House by South · Paris,seafood,3.7,2,39,1,1,0,1,University District
R0050115,Paris,France,South Fig Food Lab · Paris,middle_eastern,4.8,3,55,0,0,1,1,West End
R0050116,Paris,France,Fork & Coriander · Paris,indian,4.1,4,48,1,0,1,1,Museum District
R0050117,Paris,France,The Garden Food Lab · Paris,local,3.4,1,28,1,1,0,1,Business District
R0050118,Paris,France,Old Town Grain Food Lab · Paris,italian,4.5,2,44,0,1,0,0,Old Town
R0050119,Paris,France,South Hearth & Coriander Food Lab · Paris,asian,3.8,3,37,1,0,1,1,Market District
R0050120,Paris,France,Juniper House by South · Paris,mediterranean,4.9,4,53,1,0,1,1,East Side
R0050121,Paris,France,South Ladle Kitchen · Paris,vegan,4.2,1,33,0,1,0,1,Station Quarter
